id,source,type_of_material,web_url,snippet,headline,created_time,news_desk
637,The New York Times,Obituary (Obit),https://www.nytimes.com/2022/01/18/arts/yvette-mimieux-dead.html,"Playing fragile characters, she had success in the 1960s in “Where the Boys Are” and other movies before her acting career took a downturn.","Yvette Mimieux, Who Found Fame With ‘The Time Machine,’ Dies at 80",1/19/2022 2:17,Business
638,The New York Times,News,https://www.nytimes.com/2022/01/18/business/britney-spears-father-fees.html,"Jamie Spears, suspended as his daughter’s conservator, wants her to pay his legal costs. A filing by her lawyer outlined accusations against him.","Britney Spears Fights Father’s Fee Claim, Alleging Financial Misconduct",1/19/2022 2:35,Financial 
639,The New York Times,News,https://www.nytimes.com/2022/01/18/business/britney-spears-father-fees.html,"Jamie Spears, suspended as his daughter’s conservator, wants her to pay his legal costs. A filing by her lawyer outlined accusations against him.","Britney Spears Fights Father’s Fee Claim, Alleging Financial Misconduct",1/19/2022 2:35,Business
640,The New York Times,Quote,https://www.nytimes.com/2022/01/18/todayspaper/quotation-of-the-day-riders-flowing-to-the-subway-or-trickling-in.html,"Quotation of the Day for Wednesday, January 19, 2022.","Quotation of the Day: Riders Flowing to the Subway, or Trickling In",1/19/2022 3:02,Business
641,The New York Times,News,https://www.nytimes.com/2022/01/18/nyregion/trump-organization-fraud-letitia-james.html,"The attorney general, Letitia James, released new details of her investigation as she argued for the need to question Donald J. Trump and two of his children under oath.",N.Y. Attorney General Outlines Pattern of Possible Fraud at Trump Business,1/19/2022 4:59,Financial 
642,The New York Times,News,https://www.nytimes.com/2022/01/18/nyregion/trump-organization-fraud-letitia-james.html,"The attorney general, Letitia James, released new details of her investigation as she argued for the need to question Donald J. Trump and two of his children under oath.",N.Y. Attorney General Outlines Pattern of Possible Fraud at Trump Business,1/19/2022 4:59,Business
643,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/19/opinion/prince-andrew-royal-family.html,"The royal family is a business, and Prince Andrew had become a liability.",A Possible Sex Offender Doesn’t Look Good on a Commemorative Tea Towel,1/19/2022 6:00,Business
644,The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2022/01/19/nyregion/letitia-james-trump-filing-january-18-2022.html,"The New York attorney general, Letitia James, released new details of her investigation into the Trump Organization.",Read the court filing,1/19/2022 7:39,Financial 
645,The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2022/01/19/nyregion/letitia-james-trump-filing-january-18-2022.html,"The New York attorney general, Letitia James, released new details of her investigation into the Trump Organization.",Read the court filing,1/19/2022 7:39,Business
646,The New York Times,Obituary (Obit),https://www.nytimes.com/2022/01/19/style/andre-leon-talley-dead.html,"Called “a creative genius,” he was the rare Black editor at the top of a field that was mostly white and notoriously elitist.","André Leon Talley, Editor and Fashion Industry Force, Dies at 73",1/19/2022 7:43,Financial 
647,The New York Times,briefing,https://www.nytimes.com/2022/01/19/nyregion/new-york-state-budget.html,Gov. Kathy Hochul announced a $216.3 billion spending plan as officials projected balanced state budgets through 2027.,A State Budget With an Unexpected Twist: No Red Ink,1/19/2022 8:06,Business
648,The New York Times,News,https://www.nytimes.com/2022/01/19/style/pandemic-work-from-home-style.html,Sweatpants? What sweatpants?,"For Some, the Pandemic Has Helped Them Find Their Style",1/19/2022 10:00,Business
649,The New York Times,News,https://www.nytimes.com/2022/01/19/style/divorce-support.html,"From grand gestures to small acts of kindness, there are several ways to show your support.",Divorce Is Hard. Here’s How You Can Help Those Going Through One.,1/19/2022 10:00,Financial 
650,International New York Times,News,https://www.nytimes.com/2022/01/19/sports/golf/collin-morikawa.html,"He became the first American to win Europe’s Race to Dubai last year, and the 24-year-old is now ranked No. 2 in the world.","For Collin Morikawa, a Young Career Full of Firsts",1/19/2022 10:00,Business
651,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/19/opinion/trump-big-lie.html,“What perhaps looks like collective derangement to many outside the party ranks is really just raw political calculation.”,Why Millions Think It Is Trump Who Cannot Tell a Lie,1/19/2022 10:00,Business
652,The New York Times,News,https://www.nytimes.com/2022/01/19/your-money/quitting-your-job-guide.html,"From understanding why you want to leave to tackling health insurance and retirement plans, here’s your guide to a graceful exit — without leaving money on the table.",Everyone Is Quitting. Here’s the Right Way to Do It.,1/19/2022 10:00,Financial 
653,The New York Times,News,https://www.nytimes.com/2022/01/19/your-money/quitting-your-job-guide.html,"From understanding why you want to leave to tackling health insurance and retirement plans, here’s your guide to a graceful exit — without leaving money on the table.",Everyone Is Quitting. Here’s the Right Way to Do It.,1/19/2022 10:00,Business
654,The New York Times,News,https://www.nytimes.com/2022/01/19/travel/off-season-deals-pandemic.html,"In many places, high-occupancy rates are inflating prices for budget-minded travelers who count on off-peak periods to find the best bargains. Here’s what to do and where to look.",Has the Pandemic Undermined Off-Season Deals?,1/19/2022 10:00,Business
655,The New York Times,News,https://www.nytimes.com/2022/01/19/technology/tech-startup-funding.html,There’s more money and more bubbly behavior. Investors insist it’s rational.,‘It’s All Just Wild’: Tech Start-Ups Reach a New Peak of Froth,1/19/2022 10:00,Business
656,The New York Times,News,https://www.nytimes.com/2022/01/19/realestate/dunellen-nj.html,The Middlesex County borough offers a sense of community and a diversity that feels ‘like being in Brooklyn.’ But the housing market is ‘very tight.’,"Dunellen, N.J.: Affordability, With a ‘Small-Town Quaintness’",1/19/2022 10:00,Business
657,The New York Times,News,https://www.nytimes.com/2022/01/19/world/asia/japan-places-tokyo-and-12-other-prefectures-under-a-quasi-state-of-emergency-because-of-omicron.html,,Japan places Tokyo and 12 other prefectures under a quasi-state of emergency because of Omicron.,1/19/2022 10:35,Business
658,The New York Times,briefing,https://www.nytimes.com/2022/01/19/briefing/omicron-variant-cases.html,What’s next?,Omicron Is in Retreat,1/19/2022 11:23,Business
659,The New York Times,News,https://www.nytimes.com/2022/01/19/world/europe/covid-netherlands-theaters-hairdressers.html,"The country’s Covid measures were eased last week, but many arts venues had to remain closed and many in the sector are unhappy about it.",Theaters and museums open as salons and gyms for a day in protest over a Dutch lockdown.,1/19/2022 13:07,Business
660,The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2022/01/19/us/savage-nyt-foia-nsa-mct-bates-case-files-reupload.html,"The National Security Agency has declassified documents providing new details about a 2011 case before the Foreign Intelligence Surveillance Court, involving problems with “upstream” internet surveillance under the FISA Amendments Act.",N.S.A. Declassifies Documents From 2011 Surveillance Case,1/19/2022 13:21,Business
661,The New York Times,News,https://www.nytimes.com/2022/01/19/business/dealbook/microsoft-activision-deal.html,The blockbuster deal for the video game maker came together quickly and opportunistically.,How Microsoft Bought Activision Blizzard,1/19/2022 13:25,Financial 
662,The New York Times,News,https://www.nytimes.com/2022/01/19/business/dealbook/microsoft-activision-deal.html,The blockbuster deal for the video game maker came together quickly and opportunistically.,How Microsoft Bought Activision Blizzard,1/19/2022 13:25,Business
663,The New York Times,News,https://www.nytimes.com/2022/01/19/us/politics/blinken-us-russia-ukraine.html,The U.S. secretary of state met with Ukraine’s president and said he would not present a written diplomatic proposal to Russia when he meets with his Russian counterpart on Friday.,"As U.S. and Russia Prepare to Talk, Blinken Presents Hard Line",1/19/2022 13:36,Financial 
664,The New York Times,briefing,https://www.nytimes.com/2022/01/19/us/vaccine-clinic-los-angeles.html,The staff at a vaccination site in Watts has spent seven months trying to turn the tide of vaccine hesitancy.,A Los Angeles Vaccine Clinic Overcomes Mistrust Skeptic by Skeptic,1/19/2022 13:38,Financial 
665,The New York Times,News,https://www.nytimes.com/2022/01/19/world/europe/spain-covid-canary-islands.html,"For decades, Spain has been a prime destination for European snowbirds. Even as the Omicron variant spreads, the country is keeping its doors wide open to visitors.","Undeterred by Omicron, Tourists Seek Sun in a Welcoming Spain",1/19/2022 14:15,Financial 
666,The New York Times,News,https://www.nytimes.com/2022/01/19/world/europe/spain-covid-canary-islands.html,"For decades, Spain has been a prime destination for European snowbirds. Even as the Omicron variant spreads, the country is keeping its doors wide open to visitors.","Undeterred by Omicron, Tourists Seek Sun in a Welcoming Spain",1/19/2022 14:15,Business
667,The New York Times,News,https://www.nytimes.com/2022/01/19/realestate/house-hunting-guatemala.html,"The historic city, a tourist and retirement destination for locals and foreigners alike, is seeing an influx of buyers who can work remotely.","House Hunting in Guatemala: Among Volcanoes in Antigua for $299,000",1/19/2022 14:30,Business
668,The New York Times,News,https://www.nytimes.com/2022/01/19/business/procter-gamble-2q-2021-earnings.html,The consumer goods giant said it will increase prices on fabric care products in February and personal care products in April.,Procter & Gamble’s sales jump as consumers brush off rising prices.,1/19/2022 14:52,Business
669,The New York Times,News,https://www.nytimes.com/2022/01/19/theater/conrad-ricamora-little-shop-of-horrors.html,"The actor reflects on continuing the Off Broadway revival’s hot streak, and fighting against the stereotypes facing Asian American actors.",Conrad Ricamora on His Bumpy Road to ‘Little Shop of Horrors’,1/19/2022 15:00,Financial 
670,The New York Times,Review,https://www.nytimes.com/2022/01/19/books/review/hard-sell-evan-hughes.html,"In “The Hard Sell,” the journalist Evan Hughes tells the story of the rise and fall of Insys Therapeutics — and the larger pharmaceutical industry.",They Made the Most of the Opioid Crisis. Until They Didn’t.,1/19/2022 15:30,Business
671,The New York Times,News,https://www.nytimes.com/2022/01/19/sports/ncaafootball/michigan-abuse-settlement-robert-anderson.html,The accord is among the largest ever agreed to by an American university to compensate victims of sexual abuse.,University of Michigan Will Pay $490 Million to Settle Abuse Cases,1/19/2022 15:32,Financial 
672,The New York Times,News,https://www.nytimes.com/2022/01/19/arts/television/kathy-griffin.html,"Ever since her Trump joke went wrong in 2017, Griffin has been seeking a professional rebirth, and wondering who among the canceled gets a second chance.",Kathy Griffin Is Trying to Get Back on the D-List,1/19/2022 15:59,Business
673,The New York Times,News,https://www.nytimes.com/2022/01/19/briefing/coronavirus-briefing-what-happened-today-free-at-home-tests.html,And restaurant critics talk indoor dining.,Coronavirus Briefing: Free At-Home Tests,1/19/2022 16:12,Business
674,The New York Times,News,https://www.nytimes.com/2022/01/19/well/move/habits-motivation-exercise.html,Bundle your incentives. Be flexible. Get some support. Here’s how to get — and stay — motivated.,When the Last Thing You Want to Do Is Exercise,1/19/2022 16:29,Business
675,The New York Times,News,https://www.nytimes.com/2022/01/19/us/la-train-tracks-cargo-thieves.html,"A Union Pacific rail hub is strewn with the castoffs from goods looted from train cars that dip below street level. The company put losses, claims and damages at about $5 million.",Sifting Through the Train Thefts of Los Angeles,1/19/2022 16:54,Financial 
676,The New York Times,News,https://www.nytimes.com/2022/01/19/us/la-train-tracks-cargo-thieves.html,"A Union Pacific rail hub is strewn with the castoffs from goods looted from train cars that dip below street level. The company put losses, claims and damages at about $5 million.",Sifting Through the Train Thefts of Los Angeles,1/19/2022 16:54,Business
677,The New York Times,News,https://www.nytimes.com/2022/01/19/technology/facebook-moderation-mistakes.html,"Facebook’s little mistakes have big consequences, too. (But only for us.)",Facebook’s Unglamorous Mistakes,1/19/2022 17:30,Financial 
678,The New York Times,News,https://www.nytimes.com/2022/01/19/technology/facebook-moderation-mistakes.html,"Facebook’s little mistakes have big consequences, too. (But only for us.)",Facebook’s Unglamorous Mistakes,1/19/2022 17:30,Business
679,The New York Times,News,https://www.nytimes.com/2022/01/19/business/starbucks-vaccine-mandate.html,The coffee company is among the first major employers to roll back plans after the Supreme Court blocked the Biden administration’s mandate for large businesses.,Starbucks ends its plan to require worker vaccination and testing.,1/19/2022 17:49,Business
680,The New York Times,News,https://www.nytimes.com/2022/01/19/theater/broadway-hochul-tax-credit.html,"With Omicron complicating Broadway’s return, Gov. Kathy Hochul proposed more assistance for commercial theater, which her budget director called “critical for the economy.”","As Broadway Struggles, Governor Proposes Expanded Tax Credit",1/19/2022 18:29,Business
681,The New York Times,News,https://www.nytimes.com/2022/01/19/us/texas-national-guard-greg-abbott.html,Gov. Greg Abbott deployed thousands of Texas National Guard members to the Texas-Mexico border. But soldiers complain of difficulties and a seemingly rudderless mission.,‘We’re Basically Mall Cops’: Texas Guard Members on Border Mission,1/19/2022 19:03,Business
682,The New York Times,News,https://www.nytimes.com/2022/01/19/sports/football/marshawn-lynch-nfl.html,The former Super Bowl champion has always had a way with words. It has turned him into a trusted adviser to N.F.L. and college football players who want to use their “wittys to get up out that siti.”,How Marshawn Lynch Became an N.F.L. Mentor,1/19/2022 19:46,Financial 
683,The New York Times,News,https://www.nytimes.com/2022/01/19/sports/football/marshawn-lynch-nfl.html,The former Super Bowl champion has always had a way with words. It has turned him into a trusted adviser to N.F.L. and college football players who want to use their “wittys to get up out that siti.”,How Marshawn Lynch Became an N.F.L. Mentor,1/19/2022 19:46,Business
684,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/19/opinion/5g-airports-cellular.html,Government agencies should have worked together to keep the skies safe while introducing new wireless technology.,The 5G Snafu Was Avoidable,1/19/2022 20:00,Business
685,The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2022/01/19/nyregion/report-on-the-investigation-into-the-disappearance-of-kathleen-durst.html,The Westchester district attorney said the report outlining the case against Mr. Durst was released in the interest of transparency.,Read the Report on the Investigation into the Disappearance of Kathleen Durst,1/19/2022 20:27,Business
686,The New York Times,News,https://www.nytimes.com/2022/01/19/technology/microsoft-activision-games.html,Activision has a lot of popular games that fit into Microsoft’s plans to build a vast library of titles that can be played on all sorts of devices. The metaverse can wait.,It’s Not Complicated. Microsoft Wants Activision for Its Games.,1/19/2022 20:41,Business
687,The New York Times,briefing,https://www.nytimes.com/2022/01/19/briefing/blinken-ukraine-britain-covid-taiwan.html,U.S. officials pushed back on Moscow’s negotiation demands.,Your Thursday Briefing: Blinken Visits Ukraine,1/19/2022 21:05,Business
688,The New York Times,News,https://www.nytimes.com/2022/01/19/business/5g-radio-altimeters-airlines.html,The potential for interference between 5G signals and the radio altimeters long used by pilots has divided the telecom and aviation industries.,How 5G Clashed With an Aviation Device Invented in the 1920s,1/19/2022 21:09,Business
689,The New York Times,News,https://www.nytimes.com/2022/01/19/us/patrick-baker-donald-mills.html,"Patrick Baker’s family hosted a fund-raiser for the former governor, Matt Bevin, before he was pardoned in 2019. He was convicted by a federal jury this summer and sentenced to 42 years in prison.",Murderer Pardoned by Kentucky’s Former Governor Is Sentenced Again,1/19/2022 21:46,Financial 
690,The New York Times,News,https://www.nytimes.com/2022/01/19/us/supreme-court-ted-cruz-campaign-finance.html,Mr. Cruz challenged a federal law that caps repayments of loans from candidates to their campaigns from postelection contributions.,Supreme Court Seems Ready to Back Ted Cruz in Campaign Finance Case,1/19/2022 21:57,Financial 
691,The New York Times,News,https://www.nytimes.com/2022/01/19/arts/design/arne-glimcher-tribeca-gallery-pace.html,"The founder and chairman of Pace Gallery is opening a new space in TriBeCa, his own “little modern museum.” Retirement? That’s not in the cards.","At 83, Arne Glimcher Indulges His Inner Curator",1/19/2022 22:37,Business
692,The New York Times,News,https://www.nytimes.com/2022/01/19/health/covid-gender-deaths-men-women.html,"Sex differences in Covid death rates vary widely from state to state, suggesting they are rooted in behavior as well as biology.",Why Are Men More Likely to Die of Covid? It’s Complicated.,1/19/2022 23:02,Financial 
693,The New York Times,briefing,https://www.nytimes.com/2022/01/19/briefing/voting-rights-omicron-andre-leon-talley.html,Here’s what you need to know at the end of the day.,"Voting Rights, Omicron, André Leon Talley: Your Wednesday Evening Briefing",1/19/2022 23:05,Business
694,The New York Times,News,https://www.nytimes.com/2022/01/19/us/politics/trump-supreme-court-jan-6.html,The House committee investigating the riot received hundreds of pages of documents from the former president’s White House within hours of the ruling.,"In Rebuke to Trump, Supreme Court Allows Release of Jan. 6 Files",1/19/2022 23:17,Business
695,The New York Times,News,https://www.nytimes.com/2022/01/19/nyregion/trump-investigation-letitia-james.html,"The New York attorney general has cited more than a dozen instances in which she said Donald J. Trump inflated the value of his assets, including his Trump Tower penthouse.",Hyperbole or Fraud? The Question at the Heart of Trump Investigation.,1/20/2022 0:22,Financial 
696,The New York Times,News,https://www.nytimes.com/2022/01/19/nyregion/trump-investigation-letitia-james.html,"The New York attorney general has cited more than a dozen instances in which she said Donald J. Trump inflated the value of his assets, including his Trump Tower penthouse.",Hyperbole or Fraud? The Question at the Heart of Trump Investigation.,1/20/2022 0:22,Business
697,The New York Times,briefing,https://www.nytimes.com/2022/01/20/briefing/ukraine-russia-iran-spain-tourism.html,Will Putin act on Ukraine?,Your Thursday Briefing,1/20/2022 5:51,Financial 
698,The New York Times,News,https://www.nytimes.com/2022/01/20/arts/television/jimmy-kimmel-trump-fraud-allegations.html,"“The walls appear to be closing in on Trump — big, beautiful walls,” Kimmel said, as new details emerged from an investigation into the ex-president’s family business.",Jimmy Kimmel Not Surprised About Trump’s ‘Male Pattern Fraudness’,1/20/2022 7:22,Business
699,The New York Times,briefing,https://www.nytimes.com/2022/01/20/nyregion/misstatements-and-omissions.html,The New York attorney general said financial documents from Donald Trump inflated the value of his assets.,‘Misstatements and Omissions’,1/20/2022 7:57,Financial 
700,The New York Times,briefing,https://www.nytimes.com/2022/01/20/nyregion/misstatements-and-omissions.html,The New York attorney general said financial documents from Donald Trump inflated the value of his assets.,‘Misstatements and Omissions’,1/20/2022 7:57,Business
701,The New York Times,News,https://www.nytimes.com/2022/01/20/sports/tennis/carlos-alcaraz-australian-open.html,"Alcaraz is one of the most exciting next-generation talents in sports, and is the youngest player in the men’s draw at the Australian Open. He faces Matteo Berrettini in the third round.","In Tennis, Carlos Alcaraz Is About to Cause a Big Commotion",1/20/2022 8:00,Financial 
702,The New York Times,News,https://www.nytimes.com/2022/01/20/style/metaverse-fashion.html,"Dressing for a virtual world is going to be both enormously liberating and potentially very, very messy.",What to Wear in the Metaverse,1/20/2022 8:00,Business
703,The New York Times,News,https://www.nytimes.com/2022/01/20/world/asia/tonga-eruption-ash.html,"Ash from a volcanic eruption in the South Pacific nation presents risks to drinking water and air quality, experts say. Quantifying them in real time is a challenge.","Tonga’s Airport Is Finally Cleared, but Ash Still Poses a Range of Threats",1/20/2022 9:55,Business
704,The New York Times,List,https://www.nytimes.com/2022/01/20/books/review/the-year-we-learned-to-fly-jacqueline-woodson.html,What do Jacqueline Woodson and Elizabeth George have in common? They’re both veteran authors whose books fly off the shelves.,These Old Hands Have Written New Best Sellers,1/20/2022 10:00,Financial 
705,The New York Times,News,https://www.nytimes.com/2022/01/20/magazine/dog-bathroom.html,A couple disagrees on how much a pet should witness.,Judge John Hodgman on Letting the Dog Into the Bathroom,1/20/2022 10:00,Business
706,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/20/opinion/joe-biden-presidency.html,Generating a feeling of normalcy around American politics and daily life would restore the promise of the Biden presidency. ,What the Fate of Joe Biden’s Presidency Hinges On,1/20/2022 10:00,Business
707,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/20/opinion/biden-independent-voters.html,"In a new Times Opinion focus group, voters who were decisive to President Biden’s victory lay out their biggest concerns — chiefly, inflation.",‘The Lowest Point in My Lifetime’: How 14 Independent Voters Feel About America,1/20/2022 10:00,Financial 
708,The New York Times,News,https://www.nytimes.com/2022/01/20/fashion/weddings/sari-lehenga-and-just-like-that.html,"Worn at weddings, festive occasions and most recently on an episode of the “Sex and the City” reboot, these traditional Indian garments are not the same.","Saris, Lehengas and Why Carrie Bradshaw Should Know the Difference",1/20/2022 10:00,Business
709,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/20/opinion/biden-independent-voters.html,"In a new Times Opinion focus group, voters who were decisive to President Biden’s victory lay out their biggest concerns — chiefly, inflation.",‘The Lowest Point in My Lifetime’: How 14 Independent Voters Feel About America,1/20/2022 10:00,Business
710,The New York Times,News,https://www.nytimes.com/2022/01/20/travel/kamal-mouzawak-food-lebanon.html,"At home and now in Paris, Kamal Mouzawak empowers Lebanese communities through food. Not even the horrific port blast in 2020 has stopped him.",Meet the Man Championing Lebanon’s Culinary Traditions,1/20/2022 10:00,Business
711,The New York Times,News,https://www.nytimes.com/2022/01/20/nyregion/hochul-fund-raising-donors.html,Gov. Kathy Hochul’s record-setting $21.6 million in donations flowed from a who’s who of New York’s special interests.,Hochul Amassed a Campaign Fortune. Here’s Who it Came From.,1/20/2022 10:00,Financial 
712,The New York Times,News,https://www.nytimes.com/2022/01/20/nyregion/hochul-fund-raising-donors.html,Gov. Kathy Hochul’s record-setting $21.6 million in donations flowed from a who’s who of New York’s special interests.,Hochul Amassed a Campaign Fortune. Here’s Who it Came From.,1/20/2022 10:00,Business
713,The New York Times,News,https://www.nytimes.com/2022/01/20/arts/television/gilded-age-julian-fellowes.html,"A decade after it began life at NBC, this period drama from the “Downton Abbey” creator, Julian Fellowes, comes to TV with big mansions, big names and big costumes. It also faces big risks.",‘The Gilded Age’ Finally Arrives on HBO,1/20/2022 10:00,Financial 
714,The New York Times,News,https://www.nytimes.com/2022/01/20/climate/build-back-better-climate-change.html,"Some Democrats want to forge ahead with a stand-alone climate bill, but their solution could mean abandoning other parts of President Biden’s agenda.","‘Build Back Better’ Hit a Wall, but Climate Action Could Move Forward",1/20/2022 10:00,Business
715,The New York Times,News,https://www.nytimes.com/2022/01/21/arts/music/morgan-wallen.html,"The country superstar had the biggest album of 2021 despite being captured on video using a racial slur. Is he on a redemption tour, or just on tour?",The Morgan Wallen Conundrum,1/20/2022 10:00,Business
716,The New York Times,News,https://www.nytimes.com/2022/01/20/business/trump-media-investors.html,"More than a dozen big Wall Street money managers said no to Trump Media, but the Pentwater and Sabby hedge funds are among those that have committed millions.",Trump Deal Faced Widespread Investor Doubt Before Raising $1 Billion,1/20/2022 10:00,Financial 
717,The New York Times,News,https://www.nytimes.com/2022/01/20/business/trump-media-investors.html,"More than a dozen big Wall Street money managers said no to Trump Media, but the Pentwater and Sabby hedge funds are among those that have committed millions.",Trump Deal Faced Widespread Investor Doubt Before Raising $1 Billion,1/20/2022 10:00,Business
718,The New York Times,News,https://www.nytimes.com/2022/01/20/world/asia/south-korea-makgeolli-rice-wine.html,"Makgeolli, a rice wine made by Korean farmers for centuries, has become a cosmopolitan sensation over the past decade. The buzz grew during Covid lockdowns.",This Ancient Brew Has Retro Appeal in South Korea,1/20/2022 10:00,Business
719,The New York Times,News,https://www.nytimes.com/2022/01/20/climate/solar-wind-renewable-energy.html,"One lesson: Renewable technology benefits from early, consistent government support.",Predictions Favored Solar Over Wind Power. What Happened?,1/20/2022 10:02,Financial 
720,The New York Times,News,https://www.nytimes.com/2022/01/20/us/georgia-dog-fighting-trainer.html,"The defendant, Vernon Vegas, 49, of Suwanee, Ga., trained dogs for fights hosted by a cocaine trafficking and dog fighting ring that operated in at least three states, federal prosecutors said.",He Taught the ‘Brutal Business’ of Dog Fighting. Now He’s Going to Prison.,1/20/2022 11:00,Business
721,The New York Times,News,https://www.nytimes.com/2022/01/20/world/asia/china-blind-date-lockdown.html,Sparks didn’t fly on their first blind date. Then the city shut down while she was visiting.,"On their second date, they got stuck together in lockdown. Would romance bloom?",1/20/2022 11:11,Business
722,The New York Times,News,https://www.nytimes.com/2022/01/20/business/australia-juvenile-forklift-drivers.html,"A proposal, and the rapid retreat that followed, both elicited waggish mockery and highlighted a serious economic problem.",Australia’s (Brief) Idea to Ease Supply Chains: Juvenile Forklift Drivers,1/20/2022 11:49,Business
723,The New York Times,News,https://www.nytimes.com/2022/01/20/business/dealbook/5g-airlines-problem.html,Wireless carriers and the air travel industry have many issues to work out.,Why Airlines Are Worried About 5G,1/20/2022 13:16,Financial 
724,The New York Times,News,https://www.nytimes.com/2022/01/20/technology/big-tech-senate-bill.html,"With midterm elections approaching, a vote taken on Thursday could be the first of several that Congress takes on bills aimed at the industry.",Efforts to Rein In Big Tech May Be Running Out of Time,1/20/2022 13:22,Business
725,The New York Times,News,https://www.nytimes.com/2022/01/20/t-magazine/aaron-poritz-elysian.html,"An exhibition of work by Aaron Poritz, Parisian face oils — and more.",The T List: Five Things We Recommend This Week,1/20/2022 14:00,Business
726,The New York Times,News,https://www.nytimes.com/2022/01/20/business/economy/inflation-questions-consumers.html,"The New York Times asked readers to send questions about inflation. Economists at the Federal Reserve, the White House and Wall Street weighed in.",Expert Answers to Readers’ Questions About Inflation,1/20/2022 15:42,Financial 
727,The New York Times,News,https://www.nytimes.com/2022/01/20/business/economy/inflation-questions-consumers.html,"The New York Times asked readers to send questions about inflation. Economists at the Federal Reserve, the White House and Wall Street weighed in.",Expert Answers to Readers’ Questions About Inflation,1/20/2022 15:42,Business
728,The New York Times,News,https://www.nytimes.com/2022/01/20/us/politics/georgia-trump-election-investigation.html,"The prosecutor, Fani T. Willis of Fulton County, Ga., is investigating possible election interference by the former president and his allies.",Atlanta D.A. Requests Special Grand Jury in Trump Election Inquiry,1/20/2022 18:11,Financial 
729,The New York Times,News,https://www.nytimes.com/2022/01/20/us/politics/georgia-trump-election-investigation.html,"The prosecutor, Fani T. Willis of Fulton County, Ga., is investigating possible election interference by the former president and his allies.",Atlanta D.A. Requests Special Grand Jury in Trump Election Inquiry,1/20/2022 18:11,Business
730,The New York Times,News,https://www.nytimes.com/2022/01/20/technology/free-covid-tests.html,It says something about human nature.,Why Free Covid Tests Went Viral,1/20/2022 18:12,Business
731,The New York Times,Review,https://www.nytimes.com/2022/01/20/arts/television/review-as-we-see-it.html,"This dramedy from Jason Katims brings three young adults on the autism spectrum to vivid life, with empathy and a light touch.","Review: ‘As We See It,’ Where the Quest for ‘Normal’ Is Extraordinary",1/20/2022 18:25,Financial 
732,The New York Times,News,https://www.nytimes.com/2022/01/20/arts/music/rampd-disability-culture-music-industry.html,"RAMPD, an organization of professional disabled musicians, will push for accessibility in the music industry, including adding visible ramps to awards show stages.",A New Coalition Amplifies Disability Culture in the Music Industry,1/20/2022 18:55,Business
733,The New York Times,News,https://www.nytimes.com/2022/01/20/business/fed-digital-currency.html,"The Federal Reserve issued a paper on the pros and cons of a central bank-backed digital dollar. It’s a first step, but will kick off discussion.",Fed opens debate over a U.S. central bank digital currency with long-awaited report.,1/20/2022 19:17,Financial 
734,The New York Times,News,https://www.nytimes.com/2022/01/20/business/fed-digital-currency.html,"The Federal Reserve issued a paper on the pros and cons of a central bank-backed digital dollar. It’s a first step, but will kick off discussion.",Fed opens debate over a U.S. central bank digital currency with long-awaited report.,1/20/2022 19:17,Business
735,The New York Times,News,https://www.nytimes.com/2022/01/20/nyregion/eric-adams-bitcoin-cryptocurrency.html,"Mr. Adams, who wants New York City to become the global capital for cryptocurrency, will have his paycheck converted into Bitcoin and Ethereum.","Eric Adams, a Bitcoin Booster, Is Taking First Paycheck in Crypto",1/20/2022 19:54,Financial 
736,The New York Times,News,https://www.nytimes.com/2022/01/20/nyregion/eric-adams-bitcoin-cryptocurrency.html,"Mr. Adams, who wants New York City to become the global capital for cryptocurrency, will have his paycheck converted into Bitcoin and Ethereum.","Eric Adams, a Bitcoin Booster, Is Taking First Paycheck in Crypto",1/20/2022 19:54,Business
737,The New York Times,Op-Ed,https://www.nytimes.com/2022/01/20/opinion/meth-homelessness-quinones.html,"A conversation about meth and social decline with Sam Quinones, author of “The Least of Us.”",Is Our Homelessness Crisis Really a Drug Problem? Part 2,1/20/2022 20:00,Financial 
738,The New York Times,News,https://www.nytimes.com/2022/01/20/learning/what-students-are-saying-about-candy-stores-acts-of-generosity-and-things-that-disgust-them.html,"Teenage comments in response to our recent writing prompts, and an invitation to join the ongoing conversation.","What Students Are Saying About Candy Stores, Acts of Generosity and Things That Disgust Them",1/20/2022 20:43,Financial 
739,The New York Times,News,https://www.nytimes.com/2022/01/20/business/netflix-quarterly-earnings.html,"The company reported adding 8.3 million subscribers last quarter, but forecast only 2.5 million additions in the current quarter.",Netflix stock drops after streaming giant predicts subscriber slowdown.,1/20/2022 21:56,Financial 
740,The New York Times,News,https://www.nytimes.com/2022/01/20/business/netflix-quarterly-earnings.html,"The company reported adding 8.3 million subscribers last quarter, but forecast only 2.5 million additions in the current quarter.",Netflix stock drops after streaming giant predicts subscriber slowdown.,1/20/2022 21:56,Business
