priceUsd,time,circulatingSupply,date
43618.7596925161011840,1642280400000,18930300.0000000000000000,2022-01-15T21:00:00.000Z
43382.8568346724905049,1642284000000,18930300.0000000000000000,2022-01-15T22:00:00.000Z
43335.7727045705818998,1642287600000,18930381.0000000000000000,2022-01-15T23:00:00.000Z
43197.2565024101266509,1642291200000,18930381.0000000000000000,2022-01-16T00:00:00.000Z
43159.5066201142669268,1642294800000,18930381.0000000000000000,2022-01-16T01:00:00.000Z
43136.8392580697028827,1642298400000,18930506.0000000000000000,2022-01-16T02:00:00.000Z
43033.3073965987679788,1642302000000,18930506.0000000000000000,2022-01-16T03:00:00.000Z
43132.8141179305499703,1642305600000,18930625.0000000000000000,2022-01-16T04:00:00.000Z
43159.9394398589947521,1642309200000,18930625.0000000000000000,2022-01-16T05:00:00.000Z
43095.4645771248895047,1642312800000,18930700.0000000000000000,2022-01-16T06:00:00.000Z
43316.9529211448767178,1642316400000,18930700.0000000000000000,2022-01-16T07:00:00.000Z
43319.1559486787152426,1642320000000,18930743.0000000000000000,2022-01-16T08:00:00.000Z
43150.1566097887783548,1642323600000,18930743.0000000000000000,2022-01-16T09:00:00.000Z
43192.2629445624580608,1642327200000,18930818.0000000000000000,2022-01-16T10:00:00.000Z
43083.3624987871396452,1642330800000,18930818.0000000000000000,2022-01-16T11:00:00.000Z
43107.3072413925116277,1642334400000,18930912.0000000000000000,2022-01-16T12:00:00.000Z
43182.6559417712217586,1642338000000,18930912.0000000000000000,2022-01-16T13:00:00.000Z
43208.1132530263114194,1642341600000,18931050.0000000000000000,2022-01-16T14:00:00.000Z
43396.9629456044512315,1642345200000,18931050.0000000000000000,2022-01-16T15:00:00.000Z
43317.9082904291380050,1642348800000,18931150.0000000000000000,2022-01-16T16:00:00.000Z
43450.5347746548687644,1642352400000,18931150.0000000000000000,2022-01-16T17:00:00.000Z
43179.4780841686210424,1642356000000,18931200.0000000000000000,2022-01-16T18:00:00.000Z
43142.5974965950931809,1642359600000,18931200.0000000000000000,2022-01-16T19:00:00.000Z
42931.7174808452950120,1642363200000,18931200.0000000000000000,2022-01-16T20:00:00.000Z
43149.7573357271340852,1642366800000,18931437.0000000000000000,2022-01-16T21:00:00.000Z
43046.4301777645930502,1642370400000,18931437.0000000000000000,2022-01-16T22:00:00.000Z
43296.1213529402086851,1642374000000,18931525.0000000000000000,2022-01-16T23:00:00.000Z
43165.4682459007321905,1642377600000,18931525.0000000000000000,2022-01-17T00:00:00.000Z
42986.9474670683667410,1642381200000,18931600.0000000000000000,2022-01-17T01:00:00.000Z
42953.9434666542536058,1642384800000,18931600.0000000000000000,2022-01-17T02:00:00.000Z
42999.3781767575732469,1642388400000,18931675.0000000000000000,2022-01-17T03:00:00.000Z
42756.3983313882343465,1642392000000,18931675.0000000000000000,2022-01-17T04:00:00.000Z
42731.9495283369453812,1642395600000,18931775.0000000000000000,2022-01-17T05:00:00.000Z
42738.6145635318259452,1642399200000,18931775.0000000000000000,2022-01-17T06:00:00.000Z
42854.9537356391996409,1642402800000,18931837.0000000000000000,2022-01-17T07:00:00.000Z
42721.6773960099121002,1642406400000,18931837.0000000000000000,2022-01-17T08:00:00.000Z
42916.9312208114521404,1642410000000,18931937.0000000000000000,2022-01-17T09:00:00.000Z
42941.6129706883734099,1642413600000,18931937.0000000000000000,2022-01-17T10:00:00.000Z
42881.6090198035965723,1642417200000,18932000.0000000000000000,2022-01-17T11:00:00.000Z
42774.7083998455457912,1642420800000,18932000.0000000000000000,2022-01-17T12:00:00.000Z
42668.1466948323930450,1642424400000,18932043.0000000000000000,2022-01-17T13:00:00.000Z
42714.0776858339351261,1642428000000,18932043.0000000000000000,2022-01-17T14:00:00.000Z
42723.8961099443984849,1642431600000,18932168.0000000000000000,2022-01-17T15:00:00.000Z
42580.6889451713073685,1642435200000,18932168.0000000000000000,2022-01-17T16:00:00.000Z
42329.3939935725922189,1642438800000,18932168.0000000000000000,2022-01-17T17:00:00.000Z
42196.0160340697201049,1642442400000,18932281.0000000000000000,2022-01-17T18:00:00.000Z
42268.7605266373445941,1642446000000,18932281.0000000000000000,2022-01-17T19:00:00.000Z
42376.2893049223075216,1642449600000,18932400.0000000000000000,2022-01-17T20:00:00.000Z
42220.1707605998087713,1642453200000,18932400.0000000000000000,2022-01-17T21:00:00.000Z
41838.9657035417481489,1642456800000,18932487.0000000000000000,2022-01-17T22:00:00.000Z
42198.7708702315698981,1642460400000,18932487.0000000000000000,2022-01-17T23:00:00.000Z
42329.3777320469410305,1642464000000,18932537.0000000000000000,2022-01-18T00:00:00.000Z
42444.4488068188677285,1642467600000,18932537.0000000000000000,2022-01-18T01:00:00.000Z
42348.2987811569994732,1642471200000,18932537.0000000000000000,2022-01-18T02:00:00.000Z
42344.6963099428626712,1642474800000,18932600.0000000000000000,2022-01-18T03:00:00.000Z
42169.8511028592654802,1642478400000,18932600.0000000000000000,2022-01-18T04:00:00.000Z
42143.1978666795084395,1642482000000,18932731.0000000000000000,2022-01-18T05:00:00.000Z
42252.6257801109000602,1642485600000,18932731.0000000000000000,2022-01-18T06:00:00.000Z
42381.6987693522856414,1642489200000,18932781.0000000000000000,2022-01-18T07:00:00.000Z
42114.5947350619500685,1642492800000,18932781.0000000000000000,2022-01-18T08:00:00.000Z
41818.2782947933619388,1642496400000,18932800.0000000000000000,2022-01-18T09:00:00.000Z
41988.9116633666620937,1642500000000,18932800.0000000000000000,2022-01-18T10:00:00.000Z
42031.2886329010754854,1642503600000,18932893.0000000000000000,2022-01-18T11:00:00.000Z
41906.2261885105266857,1642507200000,18932893.0000000000000000,2022-01-18T12:00:00.000Z
41858.4833630324057923,1642510800000,18932962.0000000000000000,2022-01-18T13:00:00.000Z
41697.5234422969687664,1642514400000,18932962.0000000000000000,2022-01-18T14:00:00.000Z
41475.0155007898800538,1642518000000,18933025.0000000000000000,2022-01-18T15:00:00.000Z
41788.8301615644203948,1642525200000,18933093.0000000000000000,2022-01-18T17:00:00.000Z
41563.3061536010400940,1642528800000,18933093.0000000000000000,2022-01-18T18:00:00.000Z
41670.7751426549275311,1642532400000,18933218.0000000000000000,2022-01-18T19:00:00.000Z
41796.3313081475055310,1642536000000,18933218.0000000000000000,2022-01-18T20:00:00.000Z
41782.6923175845353287,1642539600000,18933293.0000000000000000,2022-01-18T21:00:00.000Z
42447.2935571049797070,1642543200000,18933293.0000000000000000,2022-01-18T22:00:00.000Z
42527.6436256410839236,1642546800000,18933375.0000000000000000,2022-01-18T23:00:00.000Z
42436.9567481166478184,1642550400000,18933375.0000000000000000,2022-01-19T00:00:00.000Z
42332.8168230364566080,1642554000000,18933450.0000000000000000,2022-01-19T01:00:00.000Z
42506.8970720314034689,1642557600000,18933450.0000000000000000,2022-01-19T02:00:00.000Z
42380.9152108190079978,1642561200000,18933450.0000000000000000,2022-01-19T03:00:00.000Z
41812.4193616213760930,1642564800000,18933450.0000000000000000,2022-01-19T04:00:00.000Z
41790.1772404371812334,1642568400000,18933450.0000000000000000,2022-01-19T05:00:00.000Z
41822.9917052287314753,1642572000000,18933450.0000000000000000,2022-01-19T06:00:00.000Z
41816.0308839839795953,1642575600000,18933737.0000000000000000,2022-01-19T07:00:00.000Z
41316.6413997179843562,1642579200000,18933737.0000000000000000,2022-01-19T08:00:00.000Z
41422.4568372186305716,1642582800000,18933737.0000000000000000,2022-01-19T09:00:00.000Z
41667.9444766618677996,1642586400000,18933737.0000000000000000,2022-01-19T10:00:00.000Z
41518.3746651915547047,1642590000000,18933737.0000000000000000,2022-01-19T11:00:00.000Z
42094.6266272413067670,1642593600000,18933918.0000000000000000,2022-01-19T12:00:00.000Z
42179.6612846550962841,1642597200000,18933918.0000000000000000,2022-01-19T13:00:00.000Z
42236.3296687231882170,1642600800000,18933956.0000000000000000,2022-01-19T14:00:00.000Z
42552.4815262977878269,1642604400000,18933956.0000000000000000,2022-01-19T15:00:00.000Z
42058.3800702320718218,1642608000000,18934075.0000000000000000,2022-01-19T16:00:00.000Z
41950.1395901868693231,1642611600000,18934200.0000000000000000,2022-01-19T17:00:00.000Z
42211.2417585530380248,1642615200000,18934200.0000000000000000,2022-01-19T18:00:00.000Z
